period,value_reported,source_url,source_quote,derivation,precision,context,source_type,source_unit,source_value_reported
2019Q1,790,https://s203.q4cdn.com/636242992/files/doc_financials/2019/q1/1Q19-Press-Release-with-attachments.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW first quarter 2019 and 2018, USD millions, percentage-change columns omitted | 790 | 696",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2019Q2,818,https://s203.q4cdn.com/636242992/files/doc_financials/2019/q2/Sales-of-Key-Products-Franchises-2Q2019.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW second quarter 2019 and 2018 then six months 2019 and 2018, USD millions, percentage-change columns omitted | 818 | 720 | 1,608 | 1,416",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2019Q3,851,https://s203.q4cdn.com/636242992/files/doc_financials/2019/q3/Sales-of-Key-Products-Franchises-3Q2019.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW third quarter 2019 and 2018 then nine months 2019 and 2018, USD millions, percentage-change columns omitted | 851 | 749 | 2,459 | 2,165",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2019Q4,871,https://s203.q4cdn.com/636242992/files/doc_financials/2019/q4/Sales-of-Key-Products-Franchises-4Q2019.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW fourth quarter 2019 and 2018 then twelve months 2019 and 2018, USD millions, percentage-change columns omitted | 871 | 763 | 3,330 | 2,928",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2020Q1,883,https://s203.q4cdn.com/636242992/files/doc_financials/2020/q1/Sales-of-Key-Products-Franchises-1Q2020.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW first quarter 2020 and 2019, USD millions, percentage-change columns omitted | 883 | 790",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2020Q2,879,https://s203.q4cdn.com/636242992/files/doc_financials/2020/q2/Sales-of-Key-Products-Franchises-2Q20.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW second quarter 2020 and 2019 then six months 2020 and 2019, USD millions, percentage-change columns omitted | 879 | 818 | 1,762 | 1,608",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2020Q3,926,https://s203.q4cdn.com/636242992/files/doc_financials/2020/q3/Sales-of-Key-Products-Franchises-3Q2020.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW third quarter 2020 and 2019 then nine months 2020 and 2019, USD millions, percentage-change columns omitted | 926 | 851 | 2,688 | 2,459",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2020Q4,965,https://s203.q4cdn.com/636242992/files/doc_financials/2020/q4/Sales-of-Key-Products-Franchises-4Q2020.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW fourth quarter 2020 and 2019 then twelve months 2020 and 2019, USD millions, percentage-change columns omitted | 965 | 871 | 3,653 | 3,330",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2021Q1,965,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q1/Sales-of-Key-Products-Franchises-1Q2021.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW first quarter 2021 and 2020, USD millions, percentage-change columns omitted | 965 | 883",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2021Q2,1024,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q2/Sales-of-Key-Products-Franchises-2Q2021.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW second quarter 2021 and 2020 then six months 2021 and 2020, USD millions, percentage-change columns omitted | 1,024 | 879 | 1,989 | 1,762",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2021Q3,1004,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q3/JNJ-Sales-of-Key-Products-Franchises-3Q2021.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW third quarter 2021 and 2020 then nine months 2021 and 2020, USD millions, percentage-change columns omitted | 1,004 | 926 | 2,994 | 2,688",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2021Q4,1029,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q4/Sales-of-Key-Products-Franchises-4Q2021.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW fourth quarter 2021 and 2020 then twelve months 2021 and 2020, USD millions, percentage-change columns omitted | 1,029 | 965 | 4,022 | 3,653",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2022Q1,1048,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q1/Sales-of-Key-Products-Franchises-1Q2022.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW first quarter 2022 and 2021, USD millions, percentage-change columns omitted | 1,048 | 965",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2022Q2,1054,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q2/2Q22-Other-Financial-Disclosures.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW second quarter 2022 and 2021 then six months 2022 and 2021, USD millions, percentage-change columns omitted | 1,054 | 1,024 | 2,102 | 1,989",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2022Q3,1031,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q3/3Q22-Other-Financial-Disclosures.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW third quarter 2022 and 2021 then nine months 2022 and 2021, USD millions, percentage-change columns omitted | 1,031 | 1,004 | 3,132 | 2,994",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2022Q4,1008,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q4/4Q22-Other-Financial-Disclosures.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW fourth quarter 2022 and 2021 then twelve months 2022 and 2021, USD millions, percentage-change columns omitted | 1,008 | 1,029 | 4,140 | 4,022",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2023Q1,1044,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q1/1Q23-Other-Financial-Disclosures.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW first quarter 2023 and 2022, USD millions, percentage-change columns omitted | 1,044 | 1,048",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2023Q2,1031,https://www.investor.jnj.com/files/doc_financials/2023/q2/0000200406-23-000082.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA Worldwide second quarter 2023 and 2022 then six months 2023 and 2022, USD millions, percentage-change columns omitted | 1,031 | 1,054 | 2,075 | 2,102",direct_reported,,"No exhibit states this quarter on its own WW line, so it is the stated full year less the three quarters that are. One equation, one unknown.",,,
2023Q3,1029,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q3/3Q23-Other-Financial-Disclosures-PDF.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW third quarter 2023 and 2022 then nine months 2023 and 2022, USD millions, percentage-change columns omitted | 1,029 | 1,031 | 3,104 | 3,132",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2023Q4,1011,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q4/4Q23-Other-Financial-Disclosures.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW fourth quarter 2023 and 2022 then twelve months 2023 and 2022, USD millions, percentage-change columns omitted | 1,011 | 1,008 | 4,115 | 4,140",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2024Q1,1056.0,https://s203.q4cdn.com/636242992/files/doc_financials/2024/q1/1Q24-Other-Financial-Disclosures.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW first quarter 2024 and 2023, USD millions, percentage-change columns omitted | 1,056 | 1,044",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
2024Q2,1054.0,https://s203.q4cdn.com/636242992/files/doc_financials/2024/q2/PROTECTED-2Q24-Other-Financial-Disclosures.pdf,"INVEGA SUSTENNA / XEPLION / INVEGA TRINZA / TREVICTA WW second quarter 2024 and 2023 then six months 2024 and 2023, USD millions, percentage-change columns omitted | 1,054 | 1,031 | 2,110 | 2,075",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",,,
